Southern Africa,Mozambique,IPC,"30,528,673",Oct 2018,"28,765,897",94%,Sep - Dec 2018,"19,147,422",67%,"7,837,963",27%,"1,333,847",5%,"446,665",2%,0 ,0%,"1,780,512",6%,"28,765,897",94%,Jan - Mar 2019,"17,139,999",60%,"9,595,831",33%,"1,565,773",5%,"464,294",2%,0 ,0%,"2,030,067",7%,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1151806/,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\SA\Mozambique\Communication templates\2018
Southern Africa,Mozambique,IPC,"30,528,673",Jun 2018,"5,208,296",17%,Apr - Sep 2018,"3,065,424",59%,"1,251,819",24%,"721,655",14%,"169,397",3%,0 ,0%,"891,052",17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1151698/,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\SA\Mozambique\Communication templates\2018
Southern Africa,Mozambique,IPC,"26,423,623",Nov 2017,"13,878,314",53%,Nov 2017 -  Feb 2018,"13,373,649",96%,"579,780",4%,"25,473",0%,,0%,,0%,"25,473",0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\SA\Mozambique\Communication templates\2017\Acute FI
Southern Africa,Mozambique,IPC,"26,423,623",Jul 2017,"18,741,104",71%,Jun - Sep 2017,"18,135,776",97%,"554,291",3%,"51,909",0%,0,0%,0 ,0%,"51,909",0%,"18,741,104",71%,Oct 2017 - Mar 2018,"17,777,724",95%,"603,103",3%,"361,067",2%,0,0%,0 ,0%,"361,067",2%,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1037349/,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\SA\Mozambique\Communication templates\2017\Acute FI
Southern Africa,Mozambique,IPC,"26,423,623",May 2017,"2,753,905",10%,Mar - Apr 2017,"1,076,063",39%,"828,091",30%,"755,161",27%,"92,876",3%,0 ,0%,"848,037",31%,"2,753,905",10%,May - Sep 2017,"1,344,855",49%,"1,093,774",40%,"297,505",11%,"15,991",1%,0 ,0%,"313,496",11%,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1026221/,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\SA\Mozambique\Communication templates\2016\Acute Com_Temp
Southern Africa,Mozambique,IPC,"26,423,623",Aug 2016,"12,451,985",47%,Jul - Sep 2016,"6,378,607",51%,"4,162,842",33%,"1,501,172",12%,"409,364",3%,0 ,0%,"1,910,536",15%,"12,451,986",47%,Oct 2016 - Mar 2017,"5,734,826",46%,"3,574,333",29%,"2,193,568",18%,"956,051",8%,0 ,0%,"3,149,619",25%,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/459672/,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\SA\Mozambique\Communication templates\2016\Acute Com_Temp
Southern Africa,Mozambique,IPC,"26,423,623",May 2016,"10,781,880",41%,Jun - Sep 2016,"9,377,397",87%,Merged with Ph 1,,"1,404,100",13%,Merged with Ph 3,,0 ,0%,"1,404,100",13%,"10,781,880",41%,Oct 2016 - Mar 2017,"8,789,997",82%,Merged with Ph1,,"1,979,700",18%,Merged with Ph3,,0 ,0%,"1,979,700",18%,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/459649/?iso3=MOZ,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\SA\Mozambique\Communication templates\2016\Acute Com_Temp
West Africa,Niger,Cadre Harmonisé,"23,177,000",Mar 2019,"21,027,998",91%,Mar - May 2019,"16,415,266",78%,"3,870,307",18%,"723,750",3%,"18,675",0%,0 ,0%,"742,425",4%,"21,027,998",91%,Jun - Aug 2019,"15,170,362",72%,"4,686,074",22%,"1,141,853",5%,"29,709",0%,0 ,0%,"1,171,562",6%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2034
West Africa,Niger,Cadre Harmonisé,"22,127,491",Nov 2018,"20,812,182",94%,Oct - Dec 2018,"16,351,485",79%,"3,860,367",19%,"567,691",3%,"32,638",0%,0 ,0%,"600,329",3%,"20,812,182",94%,Jun - Aug 2019,"14,793,004",71%,"4,797,236",23%,"1,167,487",6%,"54,456",0%,0 ,0%,"1,221,943",6%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2033
West Africa,Niger,Cadre Harmonisé,"22,127,491",Mar 2018,"20,881,967",94%,Mar - May 2018,"15,463,019",74%,"4,631,944",22%,"759,666",4%,"27,338",0%,0 ,0%,"787,004",4%,"20,881,967",94%,Jun - Aug 2018,"15,038,027",72%,"5,041,085",24%,"779,070",4%,"23,785",0%,0 ,0%,"802,855",4%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2029
West Africa,Niger,Cadre Harmonisé,"21,330,894",Oct 2017,"21,330,894",100%,Oct - Dec 2017,"17,577,972",82%,"3,161,298",15%,"295,713",1%,"5,720",0%,0 ,0%,"301,433",1%,"21,330,894",100%,Jun - Aug 2018,"16,102,044",75%,"4,432,354",21%,"774,089",4%,"22,407",0%,0 ,0%,"796,496",4%,,,,,,,,,,,,,,,,,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2027
West Africa,Niger,Cadre Harmonisé,"19,897,000",Mar 2017,"18,044,497",91%,Mar - May 2017,"13,632,584",76%,"3,582,641",20%,"809,898",4%,"19,374",0%,0 ,0%,"829,272",5%,"18,044,497",91%,Jun - Aug 2017,"12,346,079",68%,"4,385,605",24%,"1,268,840",7%,"43,973",0%,0 ,0%,"1,312,813",7%,,,,,,,,,,,,,,,,,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2018
West Africa,Niger,Cadre Harmonisé,"20,715,285",Nov 2016,"18,044,597",87%,Oct - Dec 2016,"15,223,535",84%,"2,494,365",14%,"321,732",2%,"4,965",0%,0 ,0%,"326,697",2%,"18,044,597",87%,Jun - Aug 2017,"13,947,664",77%,"3,347,067",19%,"733,251",4%,"15,442",0%,0 ,0%,"748,693",4%,,,,,,,,,,,,,,,,,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2025
West Africa,Niger,Cadre Harmonisé,"19,896,965",Nov 2015,"19,750,357",99%,Oct - Dec 2015,"13,683,943",69%,"3,550,882",18%,"466,940",2%,"12,871",0%,0 ,0%,"479,811",2%,"19,750,357",99%,Jun - Aug 2016,"12,512,353",63%,"4,371,389",22%,"805,172",4%,"28,651",0%,0 ,0%,"833,823",4%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates
West Africa,Niger,Cadre Harmonisé,"19,896,965",Mar 2015,"16,788,826",84%,Mar - May 2015,"12,697,552",76%,"3,333,964",20%,"745,482",4%,"11,828",0%,0 ,0%,"757,310",5%,"16,788,826",84%,Jun - Aug 2015,"11,454,613",68%,"4,176,655",25%,"1,118,700",7%,"38,858",0%,0 ,0%,"1,157,558",7%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates
West Africa,Niger,Cadre Harmonisé,"19,896,965",Nov 2014,"17,268,165",87%,Oct - Dec 2014,"14,692,740",85%,"2,170,723",13%,"403,571",2%,0,0%,0 ,0%,"403,571",2%,"17,268,165",87%,Jan - Mar 2015,"14,139,005",82%,"2,446,683",14%,"673,345",4%,"9,133",0%,0 ,0%,"682,478",4%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates
West Africa,Niger,Cadre Harmonisé,"19,896,965",Feb 2014,"17,938,397",90%,Feb - May 2014,"11,068,681",62%,"3,821,253",21%,"1,395,463",8%,0,0%,0 ,0%,"1,395,463",8%,"16,518,347",83%,Jun - Aug 2014,"10,876,812",66%,"3,427,309",21%,"2,204,659",13%,0,0%,0 ,0%,"2,204,659",13%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates
West Africa,Nigeria,Cadre Harmonisé,"200,962,000",Mar 2019,"89,365,612",44%,Mar - May 2019,"75,149,324",84%,"11,872,197",13%,"1,957,774",2%,"91,599",0%,0 ,0%,"2,049,373",2%,"103,665,605",52%,Jun - Aug 2019,"79,284,160",76%,"19,434,493",19%,"4,641,576",4%,"307,549",0%,0 ,0%,"4,949,125",5%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2035
West Africa,Nigeria,Cadre Harmonisé,"195,875,237",Nov 2018,"103,665,605",53%,Oct - Dec 2018,"86,305,930",83%,"14,905,355",14%,"2,320,535",2%,"133,785",0%,0 ,0%,"2,454,320",2%,"103,665,605",53%,Jun - Aug 2019,"79,364,655",77%,"19,793,103",19%,"4,227,939",4%,"279,073",0%,834 ,0%,"4,507,846",4%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\nigeria\Communication templates\2018
West Africa,Nigeria,Cadre Harmonisé,"195,875,237",Mar 2018,"98,570,394",50%,Mar - May 2018,"78,259,460",79%,"16,598,684",17%,"3,512,292",4%,"199,959",0%,0 ,0%,"3,712,251",4%,"98,570,394",50%,Jun - Aug 2018,"70,612,353",72%,"22,668,281",23%,"5,055,073",5%,"234,688",0%,0 ,0%,"5,289,761",5%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2030
West Africa,Nigeria,Cadre Harmonisé,"181,182,000",Oct 2017,"99,339,348",55%,Oct - Dec 2017,"81,903,242",82%,"14,277,924",14%,"2,701,278",3%,"455,058",0%,"1,846 ",0%,"3,158,182",3%,"99,339,348",55%, Jun - Aug 2018,"76,069,999",77%,"18,464,161",19%,"3,990,118",4%,"802,535",1%,"12,536 ",0%,"4,805,189",5%,,,,,,,,,,,,,,,,,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2028
West Africa,Nigeria,Cadre Harmonisé,"181,182,000",Mar 2017,"94,536,210",52%,Mar - May 2017,"69,647,800",74%,"17,716,922",19%,"5,637,756",6%,"1,383,890",1%,"43,894 ",0%,"7,065,540",7%,"94,536,210",52%,Jun - Aug 2017,"65,187,120",69%,"20,411,361",22%,"7,394,042",8%,"1,482,089",2%,"50,051",0%,"8,926,182",9%,,,,,,,,,,,,,,,,,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2018
West Africa,Nigeria,Cadre Harmonisé,"186,987,563",Nov 2016,"91,969,254",49%,Oct - Dec 2016,"65,326,124",71%,"18,562,054",20%,"6,196,714",7%,"1,829,349",2%,"55,013 ",0%,"8,081,076",9%,"91,969,254",49%, Jun - Aug 2017,"58,200,200",63%,"22,881,701",25%,"8,739,221",10%,"2,026,840",2%,"121,290",0%,"10,887,351",12%,,,,,,,,,,,,,,,,,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2026
West Africa,Nigeria,Cadre Harmonisé,"181,182,000",Mar 2016,"48,546,294",27%,Mar - May 2016,"34,803,665",72%,"10,306,165",21%,"3,219,495",7%,"216,969",0%,0 ,0%,"3,436,464",7%,"48,546,294",27%,Jun - Aug 2016,"32,194,384",66%,"11,955,944",25%,"4,062,673",8%,"333,293",1%,0 ,0%,"4,395,966",9%,,,,,,,,,,,,,,,,,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\nigeria\Communication templates\2016\CH Analysis
Asia,Pakistan,IPC,"216,565,000",Apr 2019,"5,961,083",3%,Oct 2018 - Jul 2019,"1,497,678",25%,"1,395,701",23%,"2,055,792",34%,"1,011,914",17%,0 ,0%,"3,067,706",51%,"5,961,083",3%,Jul - Nov 2019,"1,495,925",25%,"1,426,284",24%,"2,020,926",34%,"1,017,948",17%,0 ,0%,"3,038,874",51%,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1152098/,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\ASIA\Pakistan\Communication templates\2019
Asia,Pakistan,IPC,"197,525,005",May 2017,"5,441,207",3%,Feb - Aug 2017,"1,476,518",27%,"1,237,867",23%,"1,328,465",24%,"1,398,357",26%,0 ,0%,"2,726,822",50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1033294/?iso3=PAK,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\ASIA\Pakistan\Communication templates\2017
Asia,Pakistan,IPC,"197,525,005",Apr 2015,"197,525,005",100%,Apr - Jun 2015,"103,443,718",52%,"68,183,801",35%,"22,244,722",11%,"3,652,764",2%,0 ,0%,"25,897,486",13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asia,Pakistan,IPC,"209,006,059",Oct 2014,"209,006,059",100%,Oct - Dec 2014,"101,362,364",48%,"73,654,344",35%,"27,296,533",13%,"6,253,294",3%,0 ,0%,"33,549,827",16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/459607/?iso3=PAK,
Asia,Pakistan,IPC,"209,006,059",Mar 2014,"209,006,059",100%,Mar-May 2014,"109,790,167",53%,"71,535,021",34%,"21,433,309",10%,"5,893,384",3%,"354,178 ",0%,"27,680,871",13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\ASIA\Pakistan\Communication templates\2014\Acute Com_Temp
West Africa,Senegal,Cadre Harmonisé,"16,744,000",Mar 2019,"12,962,929",77%,Mar - May 2019,"10,970,717",85%,"1,840,799",14%,"151,413",1%,0,0%,0 ,0%,"151,413",1%,"12,962,929",77%,Jun - Aug 2019,"10,105,456",78%,"2,516,221",19%,"341,252",3%,0,0%,0 ,0%,"341,252",3%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2029
West Africa,Senegal,Cadre Harmonisé,"16,198,267",Nov 2018,"13,060,604",81%,Oct - Dec 2018,"11,093,082",85%,"1,873,033",14%,"94,490",1%,0,0%,0 ,0%,"94,490",1%,"13,060,604",81%,Jun - Aug 2019,"9,600,458",74%,"3,084,434",24%,"375,712",3%,0,0%,0 ,0%,"375,712",3%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2026
West Africa,Senegal,Cadre Harmonisé,"16,198,267",Mar 2018,"12,531,179",77%,Mar - May 2018,"9,714,125",78%,"2,497,373",20%,"319,681",3%,0,0%,0 ,0%,"319,681",3%,"12,531,179",77%,Jun - Aug 2018,"8,575,765",68%,"3,202,796",26%,"721,274",6%,"29,856",0%,0 ,0%,"751,130",6%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2031
West Africa,Senegal,Cadre Harmonisé,"14,977,000",Oct 2017,"12,663,562",85%,Oct - Dec 2017,"9,856,399",78%,"2,510,475",20%,"296,687",2%,0,0%,0 ,0%,"296,687",2%,"12,663,562",85%,Jun - Aug 2018,"8,896,128",70%,"3,219,217",25%,"540,487",4%,"7,731",0%,0 ,0%,"548,218",4%,,,,,,,,,,,,,,,,,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2029
West Africa,Senegal,Cadre Harmonisé,"14,977,000",Mar 2017,"12,392,042",83%,Mar - May 2017,"9,241,684",75%,"2,721,723",22%,"428,635",3%,0,0%,0 ,0%,"428,635",3%,"12,392,042",83%,Jun - Aug 2017,"7,952,190",64%,"3,610,659",29%,"809,665",7%,"19,528",0%,0 ,0%,"829,193",7%,,,,,,,,,,,,,,,,,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2018
West Africa,Senegal,Cadre Harmonisé,"15,589,485",Nov 2016,"11,907,105",76%,Oct - Dec 2016,"9,416,177",79%,"2,145,879",18%,"345,049",3%,0,0%,0 ,0%,"345,049",3%,"11,907,105",76%,Jun - Aug 2017,"7,918,959",67%,"3,106,781",26%,"806,458",7%,"74,907",1%,0 ,0%,"881,365",7%,,,,,,,,,,,,,,,,,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2027
West Africa,Sierra Leone,Cadre Harmonisé,"7,883,000",Mar 2019,"6,622,480",84%,Mar - May 2019,"5,259,981",79%,"1,295,508",20%,"66,992",1%,0,0%,0 ,0%,"66,992",1%,"6,622,480",84%,Jun - Aug 2019,"5,002,027",76%,"1,496,106",23%,"124,348",2%,0,0%,0 ,0%,"124,348",2%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2027
West Africa,Sierra Leone,Cadre Harmonisé,"7,684,970",Nov 2018,"6,622,480",86%,Oct - Dec 2018,"5,005,757",76%,"1,509,892",23%,"106,831",2%,0,0%,0 ,0%,"106,831",2%,"6,622,480",86%,Jun - Aug 2019,"4,485,243",68%,"1,991,610",30%,"145,627",2%,0,0%,0 ,0%,"145,627",2%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2028
West Africa,Sierra Leone,Cadre Harmonisé,"7,684,970",Mar 2018,"6,356,470",83%,Mar - May 2018,Only projection analysis conducted,,,,Only projection analysis conducted,,,,Only projection analysis conducted,,,,"6,356,470",83%,Jun - Aug 2018,"5,110,929",80%,"1,194,582",19%,"50,958",1%,0,0%,0 ,0%,"50,958",1%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2032
West Africa,Sierra Leone,Cadre Harmonisé,"7,237,000",Oct 2017,"6,356,470",88%,Oct - Dec 2017,"5,396,620",85%,"948,086",15%,"11,764",0%,0,0%,0 ,0%,"11,764",0%,"6,356,470",88%,Jun - Aug 2018,"5,110,929",80%,"1,194,582",19%,"50,958",1%,0,0%,0 ,0%,"50,958",1%,,,,,,,,,,,,,,,,,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2030
West Africa,Sierra Leone,Cadre Harmonisé,"7,237,000",Mar 2017,"6,428,567",89%,Mar - May 2017,"5,419,920",84%,"983,454",15%,"25,193",0%,0,0%,0 ,0%,"25,193",0%,"6,428,567",89%,Jun - Aug 2017,"5,201,969",81%,"1,134,307",18%,"92,290",1%,0,0%,0 ,0%,"92,290",1%,,,,,,,,,,,,,,,,,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2018
West Africa,Sierra Leone,Cadre Harmonisé,"6,592,102",Nov 2016,"6,369,763",97%,Oct - Dec 2016,"5,415,164",85%,"795,597",12%,"159,003",2%,0,0%,0 ,0%,"159,003",2%,"6,369,763",97%,Jun - Aug 2017,"5,124,725",80%,"1,005,660",16%,"239,379",4%,0,0%,0 ,0%,"239,379",4%,,,,,,,,,,,,,,,,,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2028
East and Central Africa,Somalia,IPC,"15,443,000",Aug 2019,"12,327,529",80%,Jul - Sep 2019,"7,501,000",61%,"3,630,000",29%,"982,000",8%,"215,000",2%,0 ,0%,"1,197,000",10%,"12,327,529",80%,Oct - Dec 2019,"5,998,000",49%,"4,235,000",34%,"1,655,000",13%,"439,000",4%,0 ,0%,"2,094,000",17%,,,,,,,,,,,,,,,,,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\ECA\Somalia\Communication templates\2019
East and Central Africa,Somalia,IPC,"15,443,000",Jan 2019,"12,327,530",80%,Jan 2019 ,"7,619,000",62%,"3,571,000",29%,"1,045,000",8%,"92,000",1%,0 ,0%,"1,137,000",9%,"12,327,530",80%, Feb - Jun 2019,"7,380,000",60%,"3,392,000",28%,"1,416,000",11%,"139,000",1%,0 ,0%,"1,555,000",13%,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1151962/,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\ECA\Somalia\Communication templates\2019
East and Central Africa,Somalia,IPC,"13,908,000",Aug 2018,"12,327,530",89%,Jul 2018 ,"7,356,630",60%,"3,202,055",26%,"1,636,262",13%,"115,453",1%,"17,131 ",0%,"1,768,846",14%,"12,327,530",89%,Aug - Dec 2018,"7,688,322",62%,"3,077,396",25%,"1,388,045",11%,"156,637",1%,"17,131 ",0%,"1,561,813",13%,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1151667/?iso3=SOM,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\ECA\Somalia\Communication templates\2018
East and Central Africa,Somalia,IPC,"13,908,000",Jan 2018,"12,327,529",89%,Jan 2018 ,"7,898,000",64%,"2,784,000",23%,"1,466,000",12%,"180,000",1%,0 ,0%,"1,646,000",13%,"12,327,529",89%,Feb - Jun 2018,"6,888,529",56%,"2,711,000",22%,"2,232,000",18%,"496,000",4%,0 ,0%,"2,728,000",22%,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1140217/?iso3=SOM,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\ECA\Somalia\Communication templates\2018
East and Central Africa,Somalia,IPC,"13,908,000",Aug 2017,"12,327,529",89%,Jul 2017 ,"6,149,529",50%,"2,868,000",23%,"2,444,000",20%,"866,000",7%,0 ,0%,"3,310,000",27%,"12,327,529",89%,Aug - Dec 2017,"6,096,529",49%,"3,088,000",25%,"2,341,000",19%,"802,000",7%,0 ,0%,"3,143,000",25%,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1140328/?iso3=SOM,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\ECA\Somalia\Communication templates\2017
East and Central Africa,Somalia,IPC,"12,327,529",Jan 2017,"12,327,529",100%,Jan 2017 ,"7,170,000",58%,"3,514,000",29%,"1,561,000",13%,"83,000",1%,0 ,0%,"1,644,000",13%,"12,327,529",100%,Feb - Jun 2017,"6,083,529",49%,"3,332,000",27%,"2,473,000",20%,"439,000",4%,0 ,0%,"2,912,000",24%,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1141006/?iso3=SOM,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\ECA\Somalia\Communication templates\2017
East and Central Africa,Somalia,IPC,"13,908,000",Jun 2016,"12,327,529",89%,Jul 2016 ,"7,741,529",63%,"3,610,000",29%,"948,000",8%,"28,000",0%,0 ,0%,"976,000",8%,"12,327,529",89%,Aug - Dec 2016,"7,327,529",59%,"3,861,000",31%,"1,096,000",9%,"43,000",0%,0 ,0%,"1,139,000",9%,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1027821/?iso3=SOM,
East and Central Africa,Somalia,IPC,"13,908,000",Apr 2015,"7,502,654",54%,Jul 2015 ,"4,452,654",59%,"2,334,000",31%,"655,000",9%,"61,000",1%,0 ,0%,"716,000",10%,"7,502,654",54%,Aug - Dec 2015,"4,384,654",58%,"2,263,000",30%,"794,000",11%,"61,000",1%,0 ,0%,"855,000",11%,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1035495/?iso3=SOM,
East and Central Africa,Somalia,IPC,"13,908,000",Jan 2015,"7,502,654",54%,Jan 2015 ,"4,465,654",60%,"2,286,000",30%,"717,000",10%,"34,000",0%,0 ,0%,"751,000",10%,"7,502,654",54%,Feb - Jun 2015,"4,479,654",60%,"2,292,000",31%,"697,000",9%,"34,000",0%,0 ,0%,"731,000",10%,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/459605/?iso3=SOM,
East and Central Africa,Somalia,IPC,"13,908,000",Jul 2014,"7,502,654",54%,Jul 2014 ,"4,168,654",56%,"2,148,000",29%,"1,114,000",15%,"72,000",1%,0 ,0%,"1,186,000",16%,"7,502,654",54%,Aug - Dec 2014,"4,317,654",58%,"2,160,000",29%,"967,000",13%,"58,000",1%,0 ,0%,"1,025,000",14%,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1036459/?iso3=SOM,
East and Central Africa,Somalia,IPC,"13,908,000",Feb 2014,"7,502,654",54%,Feb 2014 ,"4,541,654",61%,"2,358,000",31%,"566,000",8%,"37,000",0%,0 ,0%,"603,000",8%,"7,502,654",54%, Feb - Jun 2014,"4,596,654",61%,"2,049,000",27%,"820,000",11%,"37,000",0%,0 ,0%,"857,000",11%,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/459580/?iso3=SOM,
East and Central Africa,South Sudan,IPC,"11,703,111",Aug 2019,"11,703,111",100%,Aug 2019 ,"1,870,000",16%,"3,480,000",30%,"4,640,000",40%,"1,700,000",15%,"10,000 ",0%,"6,350,000",54%,"11,703,111",100%,Sep - Dec 2019,"2,435,000",21%,"4,735,000",40%,"3,670,000",31%,"875,000",7%,0 ,0%,"4,545,000",39%,"11,703,111",100%,Jan - Apr 2020,"2,435,000 ",21%,"4,735,000 ",40%,"3,670,000 ",31%,"875,000",7%,0 ,0%,"4,545,000",39%,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1152135/,
East and Central Africa,South Sudan,IPC,"11,385,139",May 2019,"11,385,139",100%,May - Jul 2019,"1,190,000",10%,"3,240,000",28%,"5,120,000",45%,"1,815,000",16%,"21,000 ",0%,"6,956,000",61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1152080/,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\ECA\South Sudan\Communication templates\2019
East and Central Africa,South Sudan,IPC,"11,385,139",Jan 2019,"11,385,139",100%,Jan 2019 ,"1,805,000",16%,"3,420,000",30%,"4,780,000",42%,"1,360,000",12%,"30,000 ",0%,"6,170,000",54%,"11,385,139",100%,Feb - Apr 2019,"1,490,000",13%,"3,450,000",30%,"4,825,000",42%,"1,575,000",14%,"45,000 ",0%,"6,445,000",57%,"11,385,139",100%,May - Jul 2019,"1,225,000 ",11%,"3,300,000 ",29%,"4,915,000 ",43%,"1,910,000",17%,"50,000 ",0%,"6,875,000",60%,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1151975/,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\ECA\South Sudan\Communication templates\2019
